Period,Year,Age group,Actual Price,Inflation Adjusted Price
2020-06,2020,65+,38.946107277,44.438762482
2020-06,2020,Total,41.90159325,47.811067144
2020-07,2020,65+,37.619508036,42.925070031
2020-07,2020,0-15,39.708028414,45.308139033
2020-07,2020,16-64,42.235391058,48.191941192
2020-07,2020,Total,41.187940204,46.996766039
2020-08,2020,0-15,39.764679953,45.372780264
2020-08,2020,Total,40.993235826,46.774602074
2020-08,2020,16-64,42.151851973,48.096620406
2020-08,2020,65+,36.890170547,42.092872471
2020-09,2020,Total,40.615666483,46.343783296
2020-09,2020,16-64,41.967038764,47.885742584
2020-09,2020,0-15,38.855892147,44.335824113
2020-09,2020,65+,36.113782023,41.206988165
2020-10,2020,0-15,37.260634599,42.515583883
2020-10,2020,65+,34.415215692,39.268869287
2020-10,2020,Total,39.254385937,44.790518359
2020-10,2020,16-64,40.753774851,46.501369392
2020-11,2020,16-64,40.473349,46.181394465
2020-11,2020,0-15,36.795418125,41.984756906
2020-11,2020,65+,33.760691248,38.52203582
2020-11,2020,Total,38.838519842,44.316001754
2020-12,2020,Total,37.884194744,43.227086088
2020-12,2020,65+,32.469863618,37.049159929
2020-12,2020,16-64,39.658621833,45.251764533
2020-12,2020,0-15,35.790919605,40.83859175
2021-01,2021,0-15,41.574513876,46.243844476
2021-01,2021,16-64,43.372152541,48.24338013
2021-01,2021,65+,40.382616977,44.918082856
2021-01,2021,Total,42.656567839,47.447426442
2021-02,2021,Total,43.151529544,47.99797845
2021-02,2021,0-15,41.791721269,46.485446937
2021-02,2021,16-64,43.99650848,48.93785894
2021-02,2021,65+,40.591701191,45.150649806
2021-03,2021,0-15,41.521546621,46.184928344
2021-03,2021,16-64,43.696823715,48.604515881
2021-03,2021,65+,40.262837635,44.784850817
2021-03,2021,Total,42.83951301,47.650918611
2021-04,2021,0-15,41.104844144,45.72142504
2021-04,2021,16-64,43.278253757,48.138935356
2021-04,2021,Total,42.300062331,47.050880969
2021-04,2021,65+,39.363949057,43.785005967
2021-05,2021,Total,41.893224379,46.598350098
2021-05,2021,65+,38.681713336,43.026146761
2021-05,2021,16-64,42.960199117,47.785159256
2021-05,2021,0-15,40.386575677,44.922486167
2021-06,2021,Total,41.378313384,46.025608248
2021-06,2021,16-64,42.505636937,47.279544138
2021-06,2021,0-15,39.939469,44.425163897
2021-06,2021,65+,37.822644885,42.070594329
2021-07,2021,0-15,39.670285951,44.125748272
2021-07,2021,Total,41.02333491,45.630761314
2021-07,2021,65+,36.907691808,41.052880739
2021-07,2021,16-64,42.245816201,46.99054233
2021-08,2021,0-15,39.060424643,43.447392018
2021-08,2021,Total,40.71735123,45.290411894
2021-08,2021,16-64,42.030179436,46.750686897
2021-08,2021,65+,36.235959073,40.305704133
2021-09,2021,Total,40.424739047,44.964935754
2021-09,2021,65+,35.363878503,39.335678161
2021-09,2021,16-64,41.923417193,46.631933938
2021-09,2021,0-15,38.726767114,43.076260633
2021-10,2021,0-15,38.600987255,42.936354146
2021-10,2021,65+,34.956314503,38.882339698
2021-10,2021,Total,40.300019066,44.826208181
2021-10,2021,16-64,41.914985303,46.622555042
2021-11,2021,0-15,38.31811652,42.621713538
2021-11,2021,16-64,41.670382244,46.350480043
2021-11,2021,Total,39.953174681,44.440408894
2021-11,2021,65+,34.411408753,38.276234312
2021-12,2021,0-15,37.654303203,41.8833458
2021-12,2021,16-64,40.743875488,45.319915153
2021-12,2021,65+,33.01485998,36.722835891
2021-12,2021,Total,38.896053648,43.264560133
2022-01,2022,0-15,44.08205534,47.477588073
2022-01,2022,16-64,45.070870056,48.542568764
2022-01,2022,Total,44.398417805,47.818319164
2022-01,2022,65+,42.097054416,45.33968739
2022-02,2022,65+,42.618154656,45.900926705
2022-02,2022,16-64,45.823464165,49.353133353
2022-02,2022,0-15,44.444125723,47.867547851
2022-02,2022,Total,45.07488226,48.546890018
2022-03,2022,0-15,44.2000457,47.604666942
2022-03,2022,Total,44.694644198,48.13736315
2022-03,2022,65+,42.285827736,45.543001457
2022-03,2022,16-64,45.427697312,48.926881549
2022-04,2022,Total,44.202171421,47.606956401
2022-04,2022,0-15,44.099681215,47.496571626
2022-04,2022,16-64,44.991148777,48.45670675
2022-04,2022,65+,41.5722089,44.77441431
2022-05,2022,Total,43.556680693,46.911745104
2022-05,2022,65+,40.69816415,43.833044035
2022-05,2022,16-64,44.467295156,47.892501969
2022-05,2022,0-15,42.639155114,45.923544777
2022-06,2022,65+,39.952028237,43.0294351
2022-06,2022,16-64,43.962857031,47.34920821
2022-06,2022,0-15,41.949589573,45.180863692
2022-06,2022,Total,43.011293874,46.324348474
2022-07,2022,65+,38.706419889,41.687880592
2022-07,2022,Total,42.290026046,45.547523152
2022-07,2022,16-64,43.428744941,46.773954774
2022-07,2022,0-15,40.764140806,43.90410271
2022-08,2022,Total,41.980974446,45.214666065
2022-08,2022,65+,37.899026263,40.818295413
2022-08,2022,0-15,40.146831137,43.23924319
2022-08,2022,16-64,43.296953007,46.632011231
2022-09,2022,65+,36.912708058,39.756003533
2022-09,2022,0-15,39.882851273,42.954929604
2022-09,2022,Total,41.332878345,44.516648709
2022-09,2022,16-64,42.736892586,46.028810728
2022-10,2022,16-64,42.210780436,45.462173447
2022-10,2022,65+,36.348109888,39.147915749
2022-10,2022,Total,40.810132038,43.953636534
2022-10,2022,0-15,39.541333547,42.587105604
2022-11,2022,0-15,38.88436964,41.879537376
2022-11,2022,16-64,41.923870654,45.153163708
2022-11,2022,Total,40.365326464,43.474568677
2022-11,2022,65+,35.639442542,38.384661494
2022-12,2022,Total,39.319278334,42.347946022
2022-12,2022,65+,34.125811161,36.754438795
2022-12,2022,16-64,41.041646847,44.202984362
2022-12,2022,0-15,38.032237781,40.961767888
2023-01,2023,0-15,43.795887566,43.795887566
2023-01,2023,65+,41.74820056,41.74820056
2023-01,2023,Total,44.100188892,44.100188892
2023-01,2023,16-64,44.834527204,44.834527204
2023-02,2023,Total,44.774298854,44.774298854
2023-02,2023,65+,42.285842759,42.285842759
2023-02,2023,0-15,44.095830529,44.095830529
2023-02,2023,16-64,45.574862026,45.574862026
2023-03,2023,Total,44.365236707,44.365236707
2023-03,2023,65+,41.82087162,41.82087162
2023-03,2023,16-64,45.149372,45.149372
2023-03,2023,0-15,43.961194358,43.961194358
2023-04,2023,Total,43.653744924,43.653744924
2023-04,2023,16-64,44.509839566,44.509839566
2023-04,2023,0-15,43.831842365,43.831842365
2023-04,2023,65+,40.826887451,40.826887451
2023-05,2023,65+,40.242073122,40.242073122
2023-05,2023,16-64,44.324733532,44.324733532
2023-05,2023,0-15,42.949266613,42.949266613
2023-05,2023,Total,43.357083,43.357083
2023-06,2023,Total,42.894783586,42.894783586
2023-06,2023,65+,39.421327495,39.421327495
2023-06,2023,16-64,43.937963325,43.937963325
2023-06,2023,0-15,42.410860012,42.410860012
2023-07,2023,Total,42.139354492,42.139354492
2023-07,2023,65+,38.407676832,38.407676832
2023-07,2023,16-64,43.25281335,43.25281335
2023-07,2023,0-15,41.560932846,41.560932846
2023-08,2023,0-15,41.146283429,41.146283429
2023-08,2023,16-64,43.45737578,43.45737578
2023-08,2023,65+,37.815051205,37.815051205
2023-08,2023,Total,42.134848882,42.134848882
2023-09,2023,Total,41.75429459,41.75429459
2023-09,2023,16-64,43.189977508,43.189977508
2023-09,2023,0-15,40.45802095,40.45802095
2023-09,2023,65+,37.176745526,37.176745526
2023-10,2023,0-15,39.936249623,39.936249623
2023-10,2023,16-64,42.876180771,42.876180771
2023-10,2023,Total,41.299786105,41.299786105
2023-10,2023,65+,36.353451421,36.353451421
2023-11,2023,65+,38.422204335,38.422204335
2023-11,2023,16-64,43.360607408,43.360607408
2023-11,2023,0-15,41.929144304,41.929144304
2023-11,2023,Total,42.28317042,42.28317042
2023-12,2023,16-64,42.873260515,42.873260515
2023-12,2023,65+,37.424905062,37.424905062
2023-12,2023,Total,41.694625951,41.694625951
2023-12,2023,0-15,41.644610062,41.644610062
